,Record_ID,Year,Month,Day,Decimal_latitude,Decimal_longitude,Country,Location,Depth,Replicate,Coris_julis,Epinephelus_marginatus,Fistularia_commersonii,Serranus_cabrilla,Sparisoma_cretense,Siganus_luridus,Siganus_rivulatus,Sarpa_salpa,Serranus_scriba,Thalassoma_pavo,Pterois_miles,Stephanolopis_diaspros,Parupeneus_forskali,Pempheris_rhomboidea,Torquigener_flavimaculosus
414,1493,2016,9,26.0,43.507528,16.389361,HR,Marjan,1_3,4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
415,1494,2016,9,16.0,35.9887,14.327666,MT,Cirkewa,1_3,1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
416,1498,2016,9,16.0,35.9887,14.327666,MT,Cirkewa,11_20,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
417,1502,2016,9,16.0,35.9887,14.327666,MT,Cirkewa,21_30,1,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
418,1506,2016,9,16.0,35.9887,14.327666,MT,Cirkewa,5_10,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
419,1510,2016,9,17.0,36.0531,14.188566,MT,Dwejra,1_3,1,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
420,1514,2016,9,17.0,36.0531,14.188566,MT,Dwejra,11_20,1,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
421,1518,2016,9,17.0,36.0531,14.188566,MT,Dwejra,21_30,1,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
422,1522,2016,9,17.0,36.0531,14.188566,MT,Dwejra,5_10,1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
423,1526,2016,9,24.0,35.923983,14.3366,MT,Gnejna,1_3,1,6.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
424,1530,2016,9,24.0,35.923983,14.3366,MT,Gnejna,11_20,1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
425,1534,2016,9,24.0,35.923983,14.3366,MT,Gnejna,21_30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
426,1538,2016,9,24.0,35.923983,14.3366,MT,Gnejna,5_10,1,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
427,1542,2016,9,6.0,37.51861,8.936111,TN,Baie de Pasque,21_30,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,1546,2016,9,5.0,37.53306,8.965833,TN,Pointe de Siroq,21_30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
429,1550,2016,9,6.0,37.53806,8.914167,TN,Pointe du Faucon,21_30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1554,2016,9,5.0,37.55389,8.944444,TN,Pollastro,11_20,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1558,2016,10,13.0,38.166483,-0.487267,ES,Cantera,1_3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
432,1562,2016,10,13.0,38.166133,-0.475566,ES,Puerto,1_3,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
433,1566,2016,10,21.0,38.166133,-0.475566,ES,Puerto,5_10,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
434,1570,2016,10,14.0,38.163883,-0.4653,ES,Punta Falcó,1_3,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
435,1574,2016,10,21.0,38.163883,-0.4653,ES,Punta Falcó,5_10,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
436,1578,2016,10,19.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
437,1582,2016,10,19.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
438,1586,2016,10,19.0,43.507528,16.389361,HR,Marjan,1_3,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1590,2017,7,5.0,35.9887,14.327666,MT,Cirkewa,1_3,1,2.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
440,1594,2017,7,5.0,35.9887,14.327666,MT,Cirkewa,11_20,1,4.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
441,1598,2017,7,5.0,35.9887,14.327666,MT,Cirkewa,21_30,1,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
442,1602,2017,7,5.0,35.9887,14.327666,MT,Cirkewa,5_10,1,5.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
443,1606,2017,7,16.0,36.0531,14.188566,MT,Dwejra,1_3,1,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
444,1610,2017,7,16.0,36.0531,14.188566,MT,Dwejra,11_20,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
445,1614,2017,7,16.0,36.0531,14.188566,MT,Dwejra,21_30,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
446,1618,2017,7,16.0,36.0531,14.188566,MT,Dwejra,5_10,1,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
447,1622,2017,7,4.0,35.923983,14.3366,MT,Gnejna,1_3,1,5.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
448,1626,2017,7,4.0,35.923983,14.3366,MT,Gnejna,11_20,1,2.0,0.0,0.0,0.0,5.0,0.0,0.0,36.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
449,1630,2017,7,4.0,35.923983,14.3366,MT,Gnejna,21_30,1,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
450,1634,2017,7,4.0,35.923983,14.3366,MT,Gnejna,5_10,1,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
451,1638,2017,8,5.0,35.9887,14.327666,MT,Cirkewa,1_3,1,4.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
452,1642,2017,8,5.0,35.9887,14.327666,MT,Cirkewa,11_20,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
453,1646,2017,8,5.0,35.9887,14.327666,MT,Cirkewa,21_30,1,6.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
454,1650,2017,8,5.0,35.9887,14.327666,MT,Cirkewa,5_10,1,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
455,1654,2017,8,4.0,36.0531,14.188566,MT,Dwejra,1_3,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
456,1658,2017,8,4.0,36.0531,14.188566,MT,Dwejra,11_20,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
457,1662,2017,8,4.0,36.0531,14.188566,MT,Dwejra,21_30,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
458,1666,2017,8,4.0,36.0531,14.188566,MT,Dwejra,5_10,1,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
459,1670,2017,8,6.0,35.923983,14.3366,MT,Gnejna,1_3,1,4.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
460,1674,2017,8,6.0,35.923983,14.3366,MT,Gnejna,11_20,1,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
461,1678,2017,8,6.0,35.923983,14.3366,MT,Gnejna,21_30,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
462,1682,2017,8,6.0,35.923983,14.3366,MT,Gnejna,5_10,1,3.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
463,1686,2017,9,22.0,42.344682,3.202059,ES,Les Clisques,1_3,1,16.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,1690,2017,9,22.0,42.350778,3.18471,ES,Sarnella,1_3,1,8.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1694,2017,9,22.0,42.345486,3.20917,ES,Tamariua,1_3,1,23.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,1698,2017,9,6.0,38.166483,-0.487267,ES,Cantera,1_3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
467,1702,2017,9,21.0,38.166133,-0.475566,ES,Puerto,1_3,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
468,1706,2017,9,21.0,38.163883,-0.4653,ES,Punta Falcó,1_3,1,2.0,0.0,0.0,0.0,5.0,0.0,0.0,32.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0
469,1714,2017,9,,35.87511,12.864366,IT,Mannarazza,1_3,1,1.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
470,1718,2017,9,,35.862072,12.8529,IT,Pozzolana,1_3,1,1.0,0.0,0.0,0.0,14.0,0.0,0.0,30.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0
471,1722,2017,9,18.0,35.9887,14.327666,MT,Cirkewa,1_3,1,4.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
472,1726,2017,9,18.0,35.9887,14.327666,MT,Cirkewa,11_20,1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
473,1730,2017,9,18.0,35.9887,14.327666,MT,Cirkewa,21_30,1,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1734,2017,9,18.0,35.9887,14.327666,MT,Cirkewa,5_10,1,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
475,1738,2017,9,16.0,36.0531,14.188566,MT,Dwejra,1_3,1,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
476,1742,2017,9,16.0,36.0531,14.188566,MT,Dwejra,11_20,1,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
477,1746,2017,9,16.0,36.0531,14.188566,MT,Dwejra,21_30,1,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
478,1750,2017,9,16.0,36.0531,14.188566,MT,Dwejra,5_10,1,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
479,1754,2017,9,22.0,35.923983,14.3366,MT,Gnejna,1_3,1,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
480,1758,2017,9,22.0,35.923983,14.3366,MT,Gnejna,11_20,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1762,2017,9,22.0,35.923983,14.3366,MT,Gnejna,21_30,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
482,1766,2017,9,22.0,35.923983,14.3366,MT,Gnejna,5_10,1,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
483,1770,2017,10,27.0,38.166133,-0.475566,ES,Puerto,5_10,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1774,2017,10,27.0,38.163883,-0.4653,ES,Punta Falcó,5_10,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
485,1778,2017,10,12.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
486,1779,2017,10,13.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1780,2017,10,17.0,43.482667,16.321056,HR,Ciovo Jug,1_3,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1782,2017,10,13.0,43.482667,16.321056,HR,Ciovo Jug,1_3,2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
489,1783,2017,10,17.0,43.482667,16.321056,HR,Ciovo Jug,1_3,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
490,1785,2017,10,13.0,43.482667,16.321056,HR,Ciovo Jug,1_3,3,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
491,1786,2017,10,17.0,43.482667,16.321056,HR,Ciovo Jug,1_3,3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
492,1788,2017,10,13.0,43.482667,16.321056,HR,Ciovo Jug,1_3,4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
493,1789,2017,10,17.0,43.482667,16.321056,HR,Ciovo Jug,1_3,4,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
494,1790,2017,10,12.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
495,1791,2017,10,13.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
496,1792,2017,10,17.0,43.489667,16.385611,HR,Ciovo Punta,1_3,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1794,2017,10,13.0,43.489667,16.385611,HR,Ciovo Punta,1_3,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
498,1795,2017,10,17.0,43.489667,16.385611,HR,Ciovo Punta,1_3,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
499,1797,2017,10,13.0,43.489667,16.385611,HR,Ciovo Punta,1_3,3,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
500,1798,2017,10,17.0,43.489667,16.385611,HR,Ciovo Punta,1_3,3,38.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
501,1800,2017,10,13.0,43.489667,16.385611,HR,Ciovo Punta,1_3,4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
502,1801,2017,10,17.0,43.489667,16.385611,HR,Ciovo Punta,1_3,4,41.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1802,2017,10,12.0,43.507528,16.389361,HR,Marjan,1_3,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1803,2017,10,13.0,43.507528,16.389361,HR,Marjan,1_3,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
505,1804,2017,10,17.0,43.507528,16.389361,HR,Marjan,1_3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1806,2017,10,13.0,43.507528,16.389361,HR,Marjan,1_3,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
507,1807,2017,10,17.0,43.507528,16.389361,HR,Marjan,1_3,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1809,2017,10,13.0,43.507528,16.389361,HR,Marjan,1_3,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
509,1810,2017,10,17.0,43.507528,16.389361,HR,Marjan,1_3,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
510,1812,2017,10,13.0,43.507528,16.389361,HR,Marjan,1_3,4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
511,1813,2017,10,17.0,43.507528,16.389361,HR,Marjan,1_3,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1814,2018,7,13.0,35.9887,14.327666,MT,Cirkewa,1_3,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
513,1818,2018,7,13.0,35.9887,14.327666,MT,Cirkewa,11_20,1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
514,1822,2018,7,13.0,35.9887,14.327666,MT,Cirkewa,21_30,1,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
515,1826,2018,7,13.0,35.9887,14.327666,MT,Cirkewa,5_10,1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
516,1830,2018,7,12.0,36.0531,14.188566,MT,Dwejra,1_3,1,2.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
517,1834,2018,7,12.0,36.0531,14.188566,MT,Dwejra,11_20,1,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
518,1838,2018,7,12.0,36.0531,14.188566,MT,Dwejra,21_30,1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1842,2018,7,12.0,36.0531,14.188566,MT,Dwejra,5_10,1,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
520,1846,2018,7,22.0,35.923983,14.3366,MT,Gnejna,1_3,1,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
521,1850,2018,7,22.0,35.923983,14.3366,MT,Gnejna,11_20,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
522,1854,2018,7,22.0,35.923983,14.3366,MT,Gnejna,21_30,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1858,2018,7,22.0,35.923983,14.3366,MT,Gnejna,5_10,1,6.0,0.0,0.0,0.0,8.0,3.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
524,1862,2018,8,,35.86413,12.882499,IT,Faraglioni di Linosa,1_3,1,1.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
525,1863,2018,8,,35.86413,12.882499,IT,Faraglioni di Linosa,1_3,1,5.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0
526,1865,2018,8,,35.86413,12.882499,IT,Faraglioni di Linosa,1_3,2,2.0,0.0,0.0,0.0,10.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
527,1867,2018,8,,35.86413,12.882499,IT,Faraglioni di Linosa,1_3,3,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0
528,1868,2018,8,,35.86413,12.882499,IT,Faraglioni di Linosa,21_30,1,9.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
529,1870,2018,8,,35.86413,12.882499,IT,Faraglioni di Linosa,5_10,1,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
530,1872,2018,8,,35.87511,12.864366,IT,Mannarazza,1_3,1,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0
531,1873,2018,8,,35.87511,12.864366,IT,Mannarazza,1_3,1,1.0,0.0,0.0,0.0,6.0,1.0,0.0,8.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
532,1875,2018,8,,35.87511,12.864366,IT,Mannarazza,1_3,2,0.0,0.0,0.0,0.0,22.0,0.0,0.0,39.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
533,1877,2018,8,,35.87511,12.864366,IT,Mannarazza,1_3,3,2.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
534,1879,2018,8,,35.87511,12.864366,IT,Mannarazza,1_3,4,1.0,0.0,0.0,0.0,18.0,0.0,0.0,51.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0
535,1884,2018,8,,35.87511,12.864366,IT,Mannarazza,11_20,1,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
536,1887,2018,8,,35.87511,12.864366,IT,Mannarazza,21_30,1,14.0,0.0,0.0,0.0,6.0,0.0,0.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
537,1890,2018,8,,35.87511,12.864366,IT,Mannarazza,5_10,1,4.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0
538,1893,2018,8,,35.862072,12.8529,IT,Pozzolana,1_3,1,1.0,1.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
539,1894,2018,8,,35.862072,12.8529,IT,Pozzolana,1_3,1,3.0,0.0,0.0,0.0,33.0,0.0,0.0,15.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
540,1896,2018,8,,35.862072,12.8529,IT,Pozzolana,1_3,2,5.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
541,1898,2018,8,,35.862072,12.8529,IT,Pozzolana,1_3,3,3.0,0.0,0.0,0.0,18.0,0.0,0.0,19.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
542,1908,2018,8,2.0,35.9887,14.327666,MT,Cirkewa,1_3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
543,1912,2018,8,2.0,35.9887,14.327666,MT,Cirkewa,11_20,1,3.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
544,1916,2018,8,2.0,35.9887,14.327666,MT,Cirkewa,21_30,1,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1920,2018,8,2.0,35.9887,14.327666,MT,Cirkewa,5_10,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
546,1924,2018,8,5.0,36.0531,14.188566,MT,Dwejra,1_3,1,1.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
547,1928,2018,8,5.0,36.0531,14.188566,MT,Dwejra,11_20,1,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1932,2018,8,5.0,36.0531,14.188566,MT,Dwejra,21_30,1,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
549,1936,2018,8,5.0,36.0531,14.188566,MT,Dwejra,5_10,1,4.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
550,1940,2018,8,2.0,35.923983,14.3366,MT,Gnejna,1_3,1,4.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
551,1944,2018,8,2.0,35.923983,14.3366,MT,Gnejna,11_20,1,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
